sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd
7616.0,2024-12-31,2024-12-03,nintendo switch 64 гб 3 games,manager_3,4538.0,6600.0,2062,False,False,False,2024.0,40.5,112.04938271604938,162.96296296296296,50.91358024691358
,,,service,unknown_manager,450.0,6600.0,6150,True,True,True,,,,,
7025.0,2025-01-04,2024-02-16,asus 14 zenbook m7 8 ssd512 int,manager_3,6373.0,9000.0,2627,False,False,False,2025.0,41.5,153.56626506024097,216.86746987951807,63.30120481927711
7666.0,2025-01-07,2024-12-26,asus expert i3 1215u 8 ssd512 tehn k отказ 30/12,manager_3,9600.0,9600.0,0,False,False,False,2025.0,41.5,231.32530120481928,231.32530120481928,0.0
7696.0,2025-01-08,2025-01-07,xiaomi 14 i5 8250u 8 ssd256 mx150 tehn k,manager_3,7000.0,7000.0,0,False,False,False,2025.0,41.5,168.67469879518072,168.67469879518072,0.0
7344.0,2025-01-11,2024-07-26,dell 14 i7 6820 8 ssd480 tehn igor,manager_3,6195.0,8900.0,2705,False,False,False,2025.0,41.5,149.27710843373495,214.4578313253012,65.18072289156626
7680.0,2025-01-11,2024-12-30,lenovo l340 i5 9300 16 ssd256 1tb gtx1650,manager_3,14055.0,17900.0,3845,False,False,False,2025.0,41.5,338.67469879518075,431.32530120481925,92.65060240963855
7527.0,2025-01-11,2024-10-16,lenovo ryz 5 5600h 16 ssd1tb rtx 3050,manager_1,19655.0,27400.0,7745,False,False,False,2025.0,41.5,473.6144578313253,660.2409638554217,186.6265060240964
7628.0,2025-01-11,2024-12-11,xiaomi 16 2020 ryz 5 4500u 16 ssd512,manager_3,9835.0,12900.0,3065,False,False,False,2025.0,41.5,236.9879518072289,310.8433734939759,73.855421686747
7622.0,2025-01-11,2024-12-05,xiaomi i5 8250u 8 ssd512 mx110,manager_3,7876.0,10700.0,2824,False,False,False,2025.0,41.5,189.78313253012047,257.8313253012048,68.04819277108433
7619.0,2025-01-11,2024-12-05,ps4 pro tehn i,manager_3,7683.0,9700.0,2017,False,False,False,2025.0,41.5,185.13253012048193,233.73493975903614,48.602409638554214
7689.0,2025-01-11,2025-01-06,acer i3 1115g4 8 ssd256,manager_3,7400.0,9700.0,2300,False,False,False,2025.0,41.5,178.3132530120482,233.73493975903614,55.42168674698795
,,,dell 13 i3 6006u 4 ssd128 11 шт 3600,manager_3,3600.0,4600.0,1000,True,True,True,,,,,
7677.0,2025-01-11,2024-12-28,lenovo loq i5 12450hs 16 ssd512 arc a530m 4gb,unknown_manager,19500.0,25900.0,6400,False,False,False,2025.0,41.5,469.87951807228916,624.0963855421687,154.21686746987953
7695.0,2025-01-11,2025-01-07,пк ryz 5 5500 16 ssd500 rtx2080,unknown_manager,15000.0,23000.0,8000,False,False,False,2025.0,41.5,361.4457831325301,554.2168674698795,192.7710843373494
7693.0,2025-01-11,2025-01-07,lenovo legion i5 7300hq 16 ssd128 500 gtx1050,manager_3,11397.0,15500.0,4103,False,False,False,2025.0,41.5,274.6265060240964,373.49397590361446,98.86746987951807
7692.0,2025-01-11,2025-01-07,ps5 blurey 2joy,manager_3,16500.0,18900.0,2400,False,False,False,2025.0,41.5,397.5903614457831,455.421686746988,57.83132530120482
6141.0,2025-01-11,2023-01-14,hp a10 9600 6 128+500 r7 ремонт у деда,manager_2,3600.0,4000.0,400,False,False,False,2025.0,41.5,86.74698795180723,96.3855421686747,9.63855421686747
7662.0,2025-01-11,2024-12-26,asus 14 cel 4020 4 ssd128,unknown_manager,3500.0,5500.0,2000,False,False,False,2025.0,41.5,84.33734939759036,132.53012048192772,48.19277108433735
7658.0,2025-01-11,2024-12-24,lenovo ryz 5 3500 12 ssd256 левый акк,manager_2,6057.0,7330.0,1273,False,False,False,2025.0,41.5,145.95180722891567,176.6265060240964,30.674698795180724
7672.0,2025-01-11,2024-12-28,acer extensa ryz 3 7320u 8 ssd256 tehn i отказ,manager_3,10323.0,10323.0,0,False,False,False,2025.0,41.5,248.74698795180723,248.74698795180723,0.0
7671.0,2025-01-18,2024-12-27,dell i3 10110 8 ssd256,manager_2,6200.0,8900.0,2700,False,False,False,2025.0,41.5,149.3975903614458,214.4578313253012,65.06024096385542
,,,джойстики playstation 5 dualsense rozetka 1 1900,unknown_manager,1900.0,3100.0,1200,True,True,True,,,,,
7603.0,2025-01-18,2024-11-26,lenovo 14 think i5 8265u 16 ssd256 rad 540x,manager_3,8941.0,12000.0,3059,False,False,False,2025.0,41.5,215.44578313253012,289.1566265060241,73.71084337349397
,,,dell 13 i3 6006u 4 ssd128 10 шт 3600,manager_3,3600.0,4600.0,1000,True,True,True,,,,,
7659.0,2025-01-18,2024-12-25,valve steam deck 256 gb,unknown_manager,11500.0,16000.0,4500,False,False,False,2025.0,41.5,277.10843373493975,385.5421686746988,108.43373493975903
7668.0,2025-01-18,2024-12-27,hp i5 1235u 16 ssd512,manager_3,10380.0,14900.0,4520,False,False,False,2025.0,41.5,250.12048192771084,359.03614457831327,108.91566265060241
7684.0,2025-01-18,2025-01-03,hp omen i5 9300h 24 ssd512 gtx1650,manager_3,13980.0,18000.0,4020,False,False,False,2025.0,41.5,336.86746987951807,433.73493975903614,96.86746987951807
7150.0,2025-01-18,2024-04-06,моноблок asus 24 ryz 5500u 8 ssd256,manager_2,13547.0,18900.0,5353,False,False,False,2025.0,41.5,326.43373493975906,455.421686746988,128.9879518072289
7630.0,2025-01-18,2024-12-11,razer blade 14 i7 4702hq 8 ssd256 gtx870,manager_2,8328.0,10900.0,2572,False,False,False,2025.0,41.5,200.67469879518072,262.65060240963857,61.975903614457835
7685.0,2025-01-18,2025-01-03,hp i5 1335u 16 ssd512,manager_3,12484.0,16500.0,4016,False,False,False,2025.0,41.5,300.8192771084337,397.5903614457831,96.7710843373494
7687.0,2025-01-20,2025-01-05,acer i5 11300h 16 ssd256 gtx1650 tehn i,manager_3,14000.0,14000.0,0,False,False,False,2025.0,41.5,337.34939759036143,337.34939759036143,0.0
7726.0,2025-01-23,2025-01-21,lenovo i5 8300h 16 ssd128 1tb gtx1050ti tehn i,manager_3,12550.0,12550.0,0,False,False,False,2025.0,41.5,302.4096385542169,302.4096385542169,0.0
7686.0,2025-01-23,2025-01-05,macbook air 2020 i3 8 ssd256 tehn k,manager_3,9900.0,9900.0,0,False,False,False,2025.0,41.5,238.55421686746988,238.55421686746988,0.0
7553.0,2025-01-25,2024-10-28,dell i5 10200h 24 ssd512 rtx3050,manager_1,19829.0,26900.0,7071,False,False,False,2025.0,41.5,477.8072289156627,648.1927710843373,170.3855421686747
7697.0,2025-01-25,2025-01-08,lenovo ryz 3 3250u 8 ssd256,manager_2,6278.0,8500.0,2222,False,False,False,2025.0,41.5,151.27710843373495,204.81927710843374,53.54216867469879
7708.0,2025-01-25,2025-01-13,asus tuf i5 10300h 8 ssd512 gtx1650,manager_3,15505.0,20500.0,4995,False,False,False,2025.0,41.5,373.6144578313253,493.9759036144578,120.36144578313252
7555.0,2025-01-25,2024-10-29,dell i7 6700hq 16 ssd500 1tb gtx960,manager_3,10688.0,14500.0,3812,False,False,False,2025.0,41.5,257.5421686746988,349.3975903614458,91.855421686747
7638.0,2025-01-25,2024-12-16,hp ryz 5 3550h 8 ssd256 gtx1050 3gb,manager_3,11400.0,15200.0,3800,False,False,False,2025.0,41.5,274.69879518072287,366.26506024096386,91.56626506024097
5873.0,2025-01-25,2022-10-21,dell n4000 4 500,manager_2,5050.0,5100.0,50,False,False,False,2025.0,41.5,121.6867469879518,122.89156626506023,1.2048192771084338
7678.0,2025-01-25,2024-12-30,hp i3 1125g4 16 ssd256,manager_2,8300.0,10900.0,2600,False,False,False,2025.0,41.5,200.0,262.65060240963857,62.65060240963855
7675.0,2025-01-25,2024-12-28,dualsense 2 шт,unknown_manager,1000.0,1500.0,500,False,False,False,2025.0,41.5,24.096385542168676,36.144578313253014,12.048192771084338
7713.0,2025-01-25,2025-01-14,lenovo i5 11300h 16 ssd512 gtx1650,manager_3,15841.0,19400.0,3559,False,False,False,2025.0,41.5,381.71084337349396,467.4698795180723,85.75903614457832
7710.0,2025-01-25,2025-01-13,asus tuf ryz 5 3550h 8 1tb gtx1660ti,manager_3,15499.0,21200.0,5701,False,False,False,2025.0,41.5,373.4698795180723,510.8433734939759,137.3734939759036
7132.0,2025-01-25,2024-03-30,microsoft xbox series x,unknown_manager,12472.0,15900.0,3428,False,False,False,2025.0,41.5,300.5301204819277,383.13253012048193,82.60240963855422
7560.0,2025-01-25,2024-10-31,dell xps i5 8300h 32 ssd1tb gtx1050 4gb,manager_3,10400.0,13400.0,3000,False,False,False,2025.0,41.5,250.6024096385542,322.89156626506025,72.28915662650603
7651.0,2025-01-25,2024-12-20,asus tuf i5 10300h 16 ssd1tb gtx1650,manager_3,16570.0,21500.0,4930,False,False,False,2025.0,41.5,399.27710843373495,518.0722891566265,118.79518072289157
7655.0,2025-01-25,2024-12-23,acer intel n200 8 ssd256,manager_2,7305.0,10900.0,3595,False,False,False,2025.0,41.5,176.02409638554218,262.65060240963857,86.62650602409639
7646.0,2025-01-25,2024-12-18,dell i7 7700 16 ssd240 gtx1050ti,manager_3,11713.0,15400.0,3687,False,False,False,2025.0,41.5,282.2409638554217,371.0843373493976,88.8433734939759
7688.0,2025-01-25,2025-01-06,lenovo ryz 5 4600h 16 ssd512 gtx 1650ti,manager_3,15550.0,20500.0,4950,False,False,False,2025.0,41.5,374.69879518072287,493.9759036144578,119.27710843373494
7727.0,2025-01-25,2025-01-21,acer ryz 5 5500u 8 ssd512 rad 640x,manager_3,8327.0,10900.0,2573,False,False,False,2025.0,41.5,200.65060240963857,262.65060240963857,62.0
7703.0,2025-01-25,2025-01-10,dell i7 7700 32 ssd1tb gtx1050 tehn k,manager_3,13335.0,16400.0,3065,False,False,False,2025.0,41.5,321.32530120481925,395.1807228915663,73.855421686747
7704.0,2025-01-25,2025-01-10,asus ryz 7 5800hs 12 ssd512,unknown_manager,11600.0,13900.0,2300,False,False,False,2025.0,41.5,279.51807228915663,334.93975903614455,55.42168674698795
7531.0,2025-01-25,2024-10-17,victus ryz 7 5800h 16 ssd1tb rtx 3050ti,manager_1,20651.0,29400.0,8749,False,False,False,2025.0,41.5,497.6144578313253,708.433734939759,210.81927710843374
7724.0,2025-01-25,2025-01-21,моноблок 22 asus ryz 5 5500u 8 ssd256 tehn k,manager_2,12225.0,17500.0,5275,False,False,False,2025.0,41.5,294.578313253012,421.68674698795184,127.10843373493977
7701.0,2025-01-25,2025-01-09,asus 14 zenbook i5 10210u 8 ssd256 mx350,manager_3,6736.0,10500.0,3764,False,False,False,2025.0,41.5,162.3132530120482,253.0120481927711,90.6987951807229
7745.0,2025-01-30,2025-01-30,hp i5 1135g7 16 ssd256 tehn i,manager_3,6451.0,6451.0,0,False,False,False,2025.0,41.5,155.44578313253012,155.44578313253012,0.0
7723.0,2025-02-01,2025-01-20,hp i3 8130 8 ssd256,manager_2,4223.0,6600.0,2377,False,False,False,2025.0,41.5,101.75903614457832,159.03614457831324,57.27710843373494
7721.0,2025-02-01,2025-01-20,asus i5 8250u 8 ssd256 mx230,manager_3,7305.0,9200.0,1895,False,False,False,2025.0,41.5,176.02409638554218,221.6867469879518,45.66265060240964
7676.0,2025-02-01,2024-12-28,asus go ryz 5 7520u 16 ssd1tb tehn i,manager_3,12491.0,16900.0,4409,False,False,False,2025.0,41.5,300.9879518072289,407.2289156626506,106.24096385542168
7463.0,2025-02-01,2024-09-17,asus 14 ryz 5 3500u 8 ssd256,manager_2,7910.0,10400.0,2490,False,False,False,2025.0,41.5,190.6024096385542,250.6024096385542,60.0
7709.0,2025-02-01,2025-01-13,hp 14 ryz 5 7520u 8 ssd512,manager_3,10380.0,13900.0,3520,False,False,False,2025.0,41.5,250.12048192771084,334.93975903614455,84.81927710843374
7134.0,2025-02-01,2024-03-30,asus 12 cel 4020 4 ssd64,manager_2,3724.0,4500.0,776,False,False,False,2025.0,41.5,89.73493975903614,108.43373493975903,18.698795180722893
7729.0,2025-02-01,2025-01-22,lenovo i3 n305 8 ssd256,unknown_manager,9000.0,12500.0,3500,False,False,False,2025.0,41.5,216.86746987951807,301.2048192771084,84.33734939759036
,,,клавы/мышки,unknown_manager,126.0,700.0,574,True,True,True,,,,,
7728.0,2025-02-01,2025-01-21,asus cel 3350 4 ssd128,unknown_manager,2000.0,4300.0,2300,False,False,False,2025.0,41.5,48.19277108433735,103.6144578313253,55.42168674698795
7500.0,2025-02-01,2024-10-02,dell xps i7 7700hq 16 ssd512 gtx1050 4gb,manager_3,11173.0,14900.0,3727,False,False,False,2025.0,41.5,269.2289156626506,359.03614457831327,89.80722891566265
7395.0,2025-02-01,2024-08-21,hp 14 ryz 5 5500u 8 ssd512,manager_2,7572.0,11500.0,3928,False,False,False,2025.0,41.5,182.4578313253012,277.10843373493975,94.65060240963855
7757.0,2025-02-07,2025-02-05,msi 17 i5 10300h 8 ssd256 gtx1650 olx k,manager_3,200.0,200.0,0,False,False,False,2025.0,41.5,4.819277108433735,4.819277108433735,0.0
7749.0,2025-02-07,2025-02-01,видеокарта nv rtx3070ti,manager_2,12500.0,12500.0,0,False,False,False,2025.0,41.5,301.2048192771084,301.2048192771084,0.0
7618.0,2025-02-08,2024-12-03,acer i5 10300h 8 ssd256 gtx1650,manager_3,15053.0,19400.0,4347,False,False,False,2025.0,41.5,362.72289156626505,467.4698795180723,104.74698795180723
7631.0,2025-02-08,2024-12-12,msi i5 6300hq 8 ssd256 gtx950 tehn i,manager_3,8386.0,10400.0,2014,False,False,False,2025.0,41.5,202.0722891566265,250.6024096385542,48.53012048192771
7649.0,2025-02-08,2024-12-20,asus tuf i5 11300h 16 ssd512 rtx3050 tehn i,manager_3,20748.0,23700.0,2952,False,False,False,2025.0,41.5,499.95180722891564,571.0843373493976,71.13253012048193
7663.0,2025-02-08,2024-12-26,dell i5 9300h 8 ssd512 gtx1650,manager_3,14480.0,19400.0,4920,False,False,False,2025.0,41.5,348.9156626506024,467.4698795180723,118.55421686746988
7669.0,2025-02-08,2024-12-27,asus strix i5 9300h 8 ssd512 gtx1650,manager_3,15100.0,20000.0,4900,False,False,False,2025.0,41.5,363.855421686747,481.9277108433735,118.07228915662651
7679.0,2025-02-08,2024-12-30,hp x360 4k i5 8400h 16 ssd256 p1000 burd,manager_1,15205.0,19400.0,4195,False,False,False,2025.0,41.5,366.3855421686747,467.4698795180723,101.08433734939759
7717.0,2025-02-08,2025-01-15,asus 17 tuf 5 3550h 16 ssd256 1tb gtx1650,manager_3,13500.0,19400.0,5900,False,False,False,2025.0,41.5,325.30120481927713,467.4698795180723,142.16867469879517
7731.0,2025-02-08,2025-01-26,msi i5 11300h 8 ssd256 gtx1650,manager_3,14784.0,18400.0,3616,False,False,False,2025.0,41.5,356.2409638554217,443.3734939759036,87.13253012048193
7530.0,2025-02-08,2024-10-17,lenovo ryz 5 4600h 16 ssd512 gtx 1650,manager_3,16550.0,19200.0,2650,False,False,False,2025.0,41.5,398.7951807228916,462.65060240963857,63.855421686746986
7707.0,2025-02-08,2025-01-13,lenovo i5 11300h 8 ssd512 gtx1650,manager_3,14480.0,19400.0,4920,False,False,False,2025.0,41.5,348.9156626506024,467.4698795180723,118.55421686746988
7742.0,2025-02-08,2025-01-30,acer i5 9300h 8 ssd512 gtx1650,manager_3,13968.0,18500.0,4532,False,False,False,2025.0,41.5,336.578313253012,445.7831325301205,109.20481927710843
7699.0,2025-02-08,2025-01-09,huawei ryz 5 3500u 8 ssd256,manager_2,7335.0,10250.0,2915,False,False,False,2025.0,41.5,176.74698795180723,246.9879518072289,70.24096385542168
7738.0,2025-02-08,2025-01-29,dell ryz 5 3500u 16 ssd512,manager_2,8638.0,11600.0,2962,False,False,False,2025.0,41.5,208.14457831325302,279.51807228915663,71.37349397590361
7496.0,2025-02-08,2024-10-01,lenovo ryz 5 5600h 16 ssd256 rtx 3050,manager_3,20168.0,25500.0,5332,False,False,False,2025.0,41.5,485.9759036144578,614.4578313253012,128.48192771084337
7732.0,2025-02-08,2025-01-27,lenovo yoga 14 i5 1135g4 8 ssd256,manager_3,9867.0,13500.0,3633,False,False,False,2025.0,41.5,237.75903614457832,325.30120481927713,87.5421686746988
7754.0,2025-02-08,2025-02-03,dell 14 i5 9400h 16 ssd256,manager_2,6892.0,9500.0,2608,False,False,False,2025.0,41.5,166.0722891566265,228.9156626506024,62.8433734939759
,,,dell 13 i3 6006u 4 ssd128 8 шт 3600,manager_3,4300.0,5300.0,1000,True,True,True,,,,,
7733.0,2025-02-08,2025-01-27,lenovo athlon 7120u 8 ssd256,manager_2,6110.0,8900.0,2790,False,False,False,2025.0,41.5,147.2289156626506,214.4578313253012,67.2289156626506
7698.0,2025-02-08,2025-01-08,asus pen 4200 4 500 gf810,unknown_manager,2500.0,4200.0,1700,False,False,False,2025.0,41.5,60.24096385542169,101.20481927710843,40.963855421686745
7706.0,2025-02-08,2025-01-12,dell 14 i5 10210 8 ssd128,manager_2,6995.0,9900.0,2905,False,False,False,2025.0,41.5,168.55421686746988,238.55421686746988,70.0
7681.0,2025-02-08,2024-12-30,hp ryz 5 4600h 8 ssd256 gtx1650ti,manager_3,14474.0,20400.0,5926,False,False,False,2025.0,41.5,348.7710843373494,491.56626506024094,142.79518072289156
7744.0,2025-02-08,2025-01-30,acer ryz 5 7520u 16 ssd512 tehn k,manager_3,10360.0,13500.0,3140,False,False,False,2025.0,41.5,249.63855421686748,325.30120481927713,75.66265060240964
7539.0,2025-02-08,2024-10-21,dell 14 i5 1135g7 8 ssd256,manager_2,8535.0,11500.0,2965,False,False,False,2025.0,41.5,205.66265060240963,277.10843373493975,71.44578313253012
7715.0,2025-02-08,2025-01-15,hp i5 7200 8 ssd128,manager_2,4845.0,7600.0,2755,False,False,False,2025.0,41.5,116.74698795180723,183.13253012048193,66.3855421686747
7755.0,2025-02-08,2025-02-03,ps4 slim 1tb 2joy 1game,manager_3,6500.0,8500.0,2000,False,False,False,2025.0,41.5,156.6265060240964,204.81927710843374,48.19277108433735
7750.0,2025-02-08,2025-02-03,hp i5 10210 8 ssd256 mx130,manager_2,8330.0,11500.0,3170,False,False,False,2025.0,41.5,200.72289156626505,277.10843373493975,76.3855421686747
7740.0,2025-02-08,2025-01-29,acer i3 1315u 8 ssd512,manager_3,10380.0,13900.0,3520,False,False,False,2025.0,41.5,250.12048192771084,334.93975903614455,84.81927710843374
5298.0,2025-02-15,2022-05-28,мон asus ryzen 3 3250u 8 ssd256,manager_3,1855.0,5900.0,4045,False,False,False,2025.0,41.5,44.69879518072289,142.16867469879517,97.46987951807229
7737.0,2025-02-15,2025-01-29,acer 14 swift n6000 8 ssd256,manager_2,7305.0,9900.0,2595,False,False,False,2025.0,41.5,176.02409638554218,238.55421686746988,62.53012048192771
7718.0,2025-02-15,2025-01-16,ps4 pro 5games,unknown_manager,7500.0,9500.0,2000,False,False,False,2025.0,41.5,180.72289156626505,228.9156626506024,48.19277108433735
7517.0,2025-02-15,2024-10-09,hp i3 10110u 8 ssd256,manager_2,7253.0,9900.0,2647,False,False,False,2025.0,41.5,174.7710843373494,238.55421686746988,63.78313253012048
7730.0,2025-02-15,2025-01-26,dell i3 10110 8 ssd256,manager_2,6793.0,8900.0,2107,False,False,False,2025.0,41.5,163.6867469879518,214.4578313253012,50.7710843373494
7768.0,2025-02-15,2025-02-10,lenovo i7 7500u 16 ssd256 gf940mx,manager_3,7585.0,10500.0,2915,False,False,False,2025.0,41.5,182.7710843373494,253.0120481927711,70.24096385542168
7753.0,2025-02-15,2025-02-03,asus i5 1240p 16 ssd512,manager_3,12490.0,16000.0,3510,False,False,False,2025.0,41.5,300.96385542168673,385.5421686746988,84.57831325301204
7772.0,2025-02-15,2025-02-11,acer i5 8250u 8 ssd960 mx150,manager_3,10606.0,13900.0,3294,False,False,False,2025.0,41.5,255.56626506024097,334.93975903614455,79.37349397590361
7736.0,2025-02-15,2025-01-29,lenovo 14 i5 8250u 8 ssd256,manager_2,5171.0,7500.0,2329,False,False,False,2025.0,41.5,124.60240963855422,180.72289156626505,56.12048192771084
7769.0,2025-02-15,2025-02-10,acer i3 6006u 4 ssd480,manager_2,3634.0,6900.0,3266,False,False,False,2025.0,41.5,87.56626506024097,166.26506024096386,78.6987951807229
7245.0,2025-02-15,2024-05-25,asus vivo запчасти,unknown_manager,500.0,1500.0,1000,False,False,False,2025.0,41.5,12.048192771084338,36.144578313253014,24.096385542168676
7608.0,2025-02-15,2024-11-28,lenovo loq i5 12450h 16 ssd512 rtx4050,manager_1,28000.0,38400.0,10400,False,False,False,2025.0,41.5,674.6987951807229,925.3012048192771,250.6024096385542
7683.0,2025-02-15,2024-12-31,acer ryz 5 7520u 16 ssd512,manager_3,10939.0,14000.0,3061,False,False,False,2025.0,41.5,263.5903614457831,337.34939759036143,73.75903614457832
7763.0,2025-02-22,2025-02-07,acer nitro i5 10300h 16 ssd256 gtx1650,manager_3,14987.0,19900.0,4913,False,False,False,2025.0,41.5,361.13253012048193,479.51807228915663,118.3855421686747
7776.0,2025-02-22,2025-02-13,ps4pro + 1game,manager_3,7300.0,9500.0,2200,False,False,False,2025.0,41.5,175.90361445783134,228.9156626506024,53.01204819277108
7765.0,2025-02-22,2025-02-10,hp omen 16 i5 11400h 16 ssd512 rtx3050ti,manager_3,19662.0,25400.0,5738,False,False,False,2025.0,41.5,473.7831325301205,612.0481927710844,138.26506024096386
7786.0,2025-02-22,2025-02-17,hp i3 1005g4 8 ssd256,manager_2,5507.0,8600.0,3093,False,False,False,2025.0,41.5,132.6987951807229,207.2289156626506,74.53012048192771
7759.0,2025-02-22,2025-02-06,hp 14 x360 i5 8250u 8 ssd256,manager_2,6278.0,9500.0,3222,False,False,False,2025.0,41.5,151.27710843373495,228.9156626506024,77.63855421686748
7784.0,2025-02-22,2025-02-14,dell 17 pen 3805u 4 ssd120,manager_2,4073.0,5500.0,1427,False,False,False,2025.0,41.5,98.144578313253,132.53012048192772,34.3855421686747
,,,dell 13 i3 6006u 4 ssd128 7 шт 3600,manager_3,3600.0,4300.0,700,True,True,True,,,,,
,,,xiaomi i3 1115g4 8 ssd256 2шт 8340,unknown_manager,8300.0,10900.0,2600,True,True,True,,,,,
7790.0,2025-02-22,2025-02-18,acer nitro i5 11400h 8 ssd512 gtx1650,manager_3,16063.0,20500.0,4437,False,False,False,2025.0,41.5,387.06024096385545,493.9759036144578,106.91566265060241
6759.0,2025-02-22,2023-11-14,джойстики playstation 5 dualsense rozetka 1 1900,unknown_manager,1900.0,2900.0,1000,False,False,False,2025.0,41.5,45.78313253012048,69.87951807228916,24.096385542168676
7751.0,2025-02-22,2025-02-03,xiaomi 14 i5 1035g1 8 ssd512 mx350,manager_3,9553.0,12600.0,3047,False,False,False,2025.0,41.5,230.19277108433735,303.6144578313253,73.42168674698796
7774.0,2025-02-22,2025-02-12,dell i5 7300 16 ssd256 1tb gtx1050,manager_3,11400.0,14900.0,3500,False,False,False,2025.0,41.5,274.69879518072287,359.03614457831327,84.33734939759036
7734.0,2025-02-22,2025-01-27,asus rog strix i5 13450hx 16 ssd512 rtx4060 8gb,unknown_manager,34000.0,48500.0,14500,False,False,False,2025.0,41.5,819.277108433735,1168.6746987951808,349.3975903614458
,,,dell 13 i3 6006u 4 ssd128 6 шт 3600,manager_3,3600.0,4600.0,1000,True,True,True,,,,,
7771.0,2025-03-01,2025-02-11,hp i5 7200u 8 hdd500,manager_2,4638.0,7200.0,2562,False,False,False,2025.0,41.5,111.75903614457832,173.49397590361446,61.734939759036145
7791.0,2025-03-01,2025-02-18,hp i5 7200u 8 ssd256,manager_2,4346.0,7500.0,3154,False,False,False,2025.0,41.5,104.72289156626506,180.72289156626505,76.0
7799.0,2025-03-01,2025-02-21,lenovo ryz 3 7320u 16 ssd512,manager_3,9415.0,12500.0,3085,False,False,False,2025.0,41.5,226.86746987951807,301.2048192771084,74.33734939759036
7743.0,2025-03-01,2025-01-30,hp i7 10510 16 ssd512,manager_3,10585.0,13600.0,3015,False,False,False,2025.0,41.5,255.06024096385542,327.71084337349396,72.65060240963855
7762.0,2025-03-01,2025-02-07,asus tuf ryz 5 3550h 16 ssd512 gtx1650,manager_3,15571.0,18900.0,3329,False,False,False,2025.0,41.5,375.2048192771084,455.421686746988,80.21686746987952
7802.0,2025-03-01,2025-02-24,valve steam deck 64gb tehn i,manager_3,13180.0,15800.0,2620,False,False,False,2025.0,41.5,317.5903614457831,380.72289156626505,63.13253012048193
7520.0,2025-03-01,2024-10-10,lenovo 14 i5 8350u 8 ssd256,manager_2,5838.0,8500.0,2662,False,False,False,2025.0,41.5,140.67469879518072,204.81927710843374,64.144578313253
7813.0,2025-03-01,2025-02-27,lenovo i5 9300h 8 ssd256 gtx1050 3gb,manager_3,10928.0,14400.0,3472,False,False,False,2025.0,41.5,263.32530120481925,346.9879518072289,83.66265060240964
7702.0,2025-03-01,2025-01-09,ps4 pro 5games 3joy,manager_3,6900.0,9500.0,2600,False,False,False,2025.0,41.5,166.26506024096386,228.9156626506024,62.65060240963855
7808.0,2025-03-01,2025-02-25,hp i3 7020u 8 ssd256 mx110,manager_3,4000.0,7200.0,3200,False,False,False,2025.0,41.5,96.3855421686747,173.49397590361446,77.10843373493977
7796.0,2025-03-02,2025-02-19,hp ryz 3 5300u 8 ssd256 tehn i отказ 25/02,manager_3,7100.0,7100.0,0,False,False,False,2025.0,41.5,171.0843373493976,171.0843373493976,0.0
,,,клавы/мышки,unknown_manager,85.0,2139.0,2054,True,True,True,,,,,
7670.0,2025-03-03,2024-12-27,asus tuf i5 10300h 8 ssd512 gtx1650,manager_3,16605.0,21500.0,4895,False,False,False,2025.0,41.5,400.12048192771084,518.0722891566265,117.95180722891567
7766.0,2025-03-03,2025-02-10,hp i5 9300h 16 ssd128 1tb gtx1050,manager_3,10375.0,14500.0,4125,False,False,False,2025.0,41.5,250.0,349.3975903614458,99.39759036144578
7179.0,2025-03-08,2024-04-16,acer i3 1115g4 8 ssd256 mx450,manager_3,11392.0,13200.0,1808,False,False,False,2025.0,41.5,274.50602409638554,318.0722891566265,43.566265060240966
7800.0,2025-03-08,2025-02-21,acer nitro i5 8300h 8 ssd256 gtx1050ti,manager_3,10888.0,16000.0,5112,False,False,False,2025.0,41.5,262.3614457831325,385.5421686746988,123.18072289156626
7712.0,2025-03-08,2025-01-13,ps4 pro 1joy,manager_3,7200.0,9500.0,2300,False,False,False,2025.0,41.5,173.49397590361446,228.9156626506024,55.42168674698795
7792.0,2025-03-08,2025-02-19,acer i7 8759 24 ssd512 gtx1060 6gb tehn i,manager_3,15230.0,19500.0,4270,False,False,False,2025.0,41.5,366.9879518072289,469.87951807228916,102.89156626506023
7807.0,2025-03-08,2025-02-25,msi i5 12450h 16 ssd512 rtx3050,unknown_manager,19000.0,25900.0,6900,False,False,False,2025.0,41.5,457.8313253012048,624.0963855421687,166.26506024096386
7752.0,2025-03-08,2025-02-03,acer nitro ryz 5 3550h 16 ssd512 rx560 4gb,manager_3,11456.0,14400.0,2944,False,False,False,2025.0,41.5,276.04819277108436,346.9879518072289,70.93975903614458
7781.0,2025-03-08,2025-02-14,acer swift ryz 5 2500u 8 ssd256 1tb,manager_3,7300.0,10900.0,3600,False,False,False,2025.0,41.5,175.90361445783134,262.65060240963857,86.74698795180723
7783.0,2025-03-08,2025-02-14,hp 14 i5 10210 8 ssd256,manager_2,6790.0,11500.0,4710,False,False,False,2025.0,41.5,163.6144578313253,277.10843373493975,113.49397590361446
