sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd,brand,product_category,cpu,cpu_vendor,ram_gb,storage_type,gpu_type,is_gaming_laptop,days_on_market,sale_month
7653,2024-12-28,2024-12-23,asus vivo ryz 3 7340u 16 ssd512,manager_3,10923.0,14400.0,3477,False,False,False,2024.0,40.5,269.7037037037037,355.55555555555554,85.85185185185185,asus,laptop,ryz37340,amd,16,ssd,integrated,0,5.0,12
7460,2024-12-28,2024-09-16,acer swift 14 n6000 8 ssd512,manager_2,7295.0,10500.0,3205,False,False,False,2024.0,40.5,180.12345679012347,259.25925925925924,79.1358024691358,acer,laptop,unknown,other,8,ssd,integrated,0,103.0,12
,,,джойстики playstation 5 dualsense rozetka 8 1900,unknown_manager,1900.0,2500.0,600,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
7634,2024-12-31,2024-12-12,ps 4 slim 500gb tehn i,manager_3,5483.0,7500.0,2017,False,False,False,2024.0,40.5,135.3827160493827,185.1851851851852,49.80246913580247,unknown,console,unknown,other,,hdd,,0,19.0,12
7621,2024-12-31,2024-12-05,hp i7 10510 16 ssd256 mx130,manager_3,8445.0,12000.0,3555,False,False,False,2024.0,40.5,208.5185185185185,296.2962962962963,87.77777777777777,hp,laptop,i710510,intel,16,ssd,nvidia_mx,0,26.0,12
7598,2024-12-31,2024-11-25,valve steam deck 512 gb,unknown_manager,14000.0,18500.0,4500,False,False,False,2024.0,40.5,345.679012345679,456.7901234567901,111.11111111111111,unknown,other,unknown,other,,hdd,,0,36.0,12
7465,2024-12-31,2024-09-18,acer ryz 7 5700u 8 ssd512,manager_3,10370.0,14700.0,4330,False,False,False,2024.0,40.5,256.04938271604937,362.962962962963,106.91358024691358,acer,laptop,ryz75700,amd,8,ssd,integrated,0,104.0,12
7647,2024-12-31,2024-12-18,hp omen i5 7300hq 8 ssd500 gtx1050,manager_3,13455.0,16001.0,2546,False,False,False,2024.0,40.5,332.22222222222223,395.0864197530864,62.86419753086419,hp,laptop,i57300,intel,8,ssd,nvidia_gtx,1,13.0,12
7665,2024-12-31,2024-12-26,hp gaming 5 3550h 8 ssd1tb gtx1050 3gb,manager_3,11405.0,15700.0,4295,False,False,False,2024.0,40.5,281.60493827160496,387.65432098765433,106.04938271604938,hp,laptop,unknown,other,8,ssd,nvidia_gtx,1,5.0,12
7137,2024-12-31,2024-04-02,acer 17 cel 2940 4 ssd120,manager_2,3415.0,5300.0,1885,False,False,False,2024.0,40.5,84.32098765432099,130.8641975308642,46.54320987654321,acer,laptop,cel,intel,4,ssd,integrated,0,273.0,12
7616,2024-12-31,2024-12-03,nintendo switch 64 гб 3 games,manager_3,4538.0,6600.0,2062,False,False,False,2024.0,40.5,112.04938271604938,162.96296296296296,50.91358024691358,unknown,other,unknown,other,,hdd,,0,28.0,12
,,,service,unknown_manager,450.0,6600.0,6150,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
7025,2025-01-04,2024-02-16,asus 14 zenbook m7 8 ssd512 int,manager_3,6373.0,9000.0,2627,False,False,False,2025.0,41.5,153.56626506024097,216.86746987951807,63.30120481927711,asus,laptop,unknown,other,8,ssd,integrated,0,323.0,1
7666,2025-01-07,2024-12-26,asus expert i3 1215u 8 ssd512 tehn k отказ 30/12,manager_3,9600.0,9600.0,0,False,False,False,2025.0,41.5,231.32530120481928,231.32530120481928,0.0,asus,laptop,i31215,intel,8,ssd,integrated,0,12.0,1
7696,2025-01-08,2025-01-07,xiaomi 14 i5 8250u 8 ssd256 mx150 tehn k,manager_3,7000.0,7000.0,0,False,False,False,2025.0,41.5,168.67469879518072,168.67469879518072,0.0,xiaomi,laptop,i58250,intel,8,ssd,nvidia_mx,0,1.0,1
7344,2025-01-11,2024-07-26,dell 14 i7 6820 8 ssd480 tehn igor,manager_3,6195.0,8900.0,2705,False,False,False,2025.0,41.5,149.27710843373495,214.4578313253012,65.18072289156626,dell,laptop,i76820,intel,8,ssd,integrated,0,169.0,1
7680,2025-01-11,2024-12-30,lenovo l340 i5 9300 16 ssd256 1tb gtx1650,manager_3,14055.0,17900.0,3845,False,False,False,2025.0,41.5,338.67469879518075,431.32530120481925,92.65060240963857,lenovo,laptop,i59300,intel,16,ssd,nvidia_gtx,1,12.0,1
7527,2025-01-11,2024-10-16,lenovo ryz 5 5600h 16 ssd1tb rtx 3050,manager_1,19655.0,27400.0,7745,False,False,False,2025.0,41.5,473.6144578313253,660.2409638554217,186.6265060240964,lenovo,laptop,ryz55600,amd,16,ssd,nvidia_rtx,1,87.0,1
7628,2025-01-11,2024-12-11,xiaomi 16 2020 ryz 5 4500u 16 ssd512,manager_3,9835.0,12900.0,3065,False,False,False,2025.0,41.5,236.9879518072289,310.8433734939759,73.855421686747,xiaomi,laptop,ryz54500,amd,16,ssd,integrated,0,31.0,1
7622,2025-01-11,2024-12-05,xiaomi i5 8250u 8 ssd512 mx110,manager_3,7876.0,10700.0,2824,False,False,False,2025.0,41.5,189.78313253012047,257.8313253012048,68.04819277108433,xiaomi,laptop,i58250,intel,8,ssd,nvidia_mx,0,37.0,1
7619,2025-01-11,2024-12-05,ps4 pro tehn i,manager_3,7683.0,9700.0,2017,False,False,False,2025.0,41.5,185.13253012048193,233.73493975903617,48.602409638554214,unknown,console,unknown,other,,hdd,,0,37.0,1
7689,2025-01-11,2025-01-06,acer i3 1115g4 8 ssd256,manager_3,7400.0,9700.0,2300,False,False,False,2025.0,41.5,178.3132530120482,233.73493975903617,55.42168674698795,acer,laptop,i31115,intel,8,ssd,integrated,0,5.0,1
,,,dell 13 i3 6006u 4 ssd128 11 шт 3600,manager_3,3600.0,4600.0,1000,True,True,True,,,,,,dell,laptop,i36006,intel,4,ssd,integrated,0,,
7677,2025-01-11,2024-12-28,lenovo loq i5 12450hs 16 ssd512 arc a530m 4gb,unknown_manager,19500.0,25900.0,6400,False,False,False,2025.0,41.5,469.8795180722891,624.0963855421687,154.21686746987953,lenovo,laptop,i512450,intel,4,ssd,integrated,0,14.0,1
7695,2025-01-11,2025-01-07,пк ryz 5 5500 16 ssd500 rtx2080,unknown_manager,15000.0,23000.0,8000,False,False,False,2025.0,41.5,361.4457831325301,554.2168674698795,192.7710843373494,unknown,desktop,ryz55500,amd,16,ssd,,0,4.0,1
7693,2025-01-11,2025-01-07,lenovo legion i5 7300hq 16 ssd128 500 gtx1050,manager_3,11397.0,15500.0,4103,False,False,False,2025.0,41.5,274.6265060240964,373.49397590361446,98.86746987951808,lenovo,laptop,i57300,intel,16,ssd,nvidia_gtx,1,4.0,1
7692,2025-01-11,2025-01-07,ps5 blurey 2joy,manager_3,16500.0,18900.0,2400,False,False,False,2025.0,41.5,397.5903614457831,455.421686746988,57.83132530120482,unknown,console,unknown,other,,hdd,,0,4.0,1
6141,2025-01-11,2023-01-14,hp a10 9600 6 128+500 r7 ремонт у деда,manager_2,3600.0,4000.0,400,False,False,False,2025.0,41.5,86.74698795180723,96.3855421686747,9.63855421686747,hp,laptop,a10,amd,,hdd,amd_radeon,1,728.0,1
7662,2025-01-11,2024-12-26,asus 14 cel 4020 4 ssd128,unknown_manager,3500.0,5500.0,2000,False,False,False,2025.0,41.5,84.33734939759036,132.53012048192772,48.19277108433735,asus,laptop,cel,intel,4,ssd,integrated,0,16.0,1
7658,2025-01-11,2024-12-24,lenovo ryz 5 3500 12 ssd256 левый акк,manager_2,6057.0,7330.0,1273,False,False,False,2025.0,41.5,145.95180722891567,176.6265060240964,30.674698795180724,lenovo,laptop,ryz53500,amd,12,ssd,integrated,0,18.0,1
7672,2025-01-11,2024-12-28,acer extensa ryz 3 7320u 8 ssd256 tehn i отказ,manager_3,10323.0,10323.0,0,False,False,False,2025.0,41.5,248.74698795180723,248.74698795180723,0.0,acer,laptop,ryz37320,amd,8,ssd,integrated,0,14.0,1
7671,2025-01-18,2024-12-27,dell i3 10110 8 ssd256,manager_2,6200.0,8900.0,2700,False,False,False,2025.0,41.5,149.3975903614458,214.4578313253012,65.06024096385542,dell,laptop,i310110,intel,8,ssd,integrated,0,22.0,1
,,,джойстики playstation 5 dualsense rozetka 1 1900,unknown_manager,1900.0,3100.0,1200,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
7603,2025-01-18,2024-11-26,lenovo 14 think i5 8265u 16 ssd256 rad 540x,manager_3,8941.0,12000.0,3059,False,False,False,2025.0,41.5,215.44578313253012,289.1566265060241,73.71084337349397,lenovo,laptop,i58265,intel,16,ssd,integrated,0,53.0,1
,,,dell 13 i3 6006u 4 ssd128 10 шт 3600,manager_3,3600.0,4600.0,1000,True,True,True,,,,,,dell,laptop,i36006,intel,4,ssd,integrated,0,,
7659,2025-01-18,2024-12-25,valve steam deck 256 gb,unknown_manager,11500.0,16000.0,4500,False,False,False,2025.0,41.5,277.10843373493975,385.5421686746988,108.43373493975903,unknown,other,unknown,other,,hdd,,0,24.0,1
7668,2025-01-18,2024-12-27,hp i5 1235u 16 ssd512,manager_3,10380.0,14900.0,4520,False,False,False,2025.0,41.5,250.12048192771084,359.03614457831327,108.9156626506024,hp,laptop,i51235,intel,16,ssd,integrated,0,22.0,1
7684,2025-01-18,2025-01-03,hp omen i5 9300h 24 ssd512 gtx1650,manager_3,13980.0,18000.0,4020,False,False,False,2025.0,41.5,336.86746987951807,433.73493975903614,96.86746987951808,hp,laptop,i59300,intel,,ssd,nvidia_gtx,1,15.0,1
7150,2025-01-18,2024-04-06,моноблок asus 24 ryz 5500u 8 ssd256,manager_2,13547.0,18900.0,5353,False,False,False,2025.0,41.5,326.43373493975906,455.421686746988,128.9879518072289,unknown,all-in-one,ryz5500,amd,8,ssd,,0,287.0,1
7630,2025-01-18,2024-12-11,razer blade 14 i7 4702hq 8 ssd256 gtx870,manager_2,8328.0,10900.0,2572,False,False,False,2025.0,41.5,200.67469879518072,262.65060240963857,61.975903614457835,unknown,laptop,i74702,intel,8,ssd,nvidia_gtx,1,38.0,1
7685,2025-01-18,2025-01-03,hp i5 1335u 16 ssd512,manager_3,12484.0,16500.0,4016,False,False,False,2025.0,41.5,300.8192771084337,397.5903614457831,96.7710843373494,hp,laptop,i51335,intel,16,ssd,integrated,0,15.0,1
7687,2025-01-20,2025-01-05,acer i5 11300h 16 ssd256 gtx1650 tehn i,manager_3,14000.0,14000.0,0,False,False,False,2025.0,41.5,337.34939759036143,337.34939759036143,0.0,acer,laptop,i511300,intel,16,ssd,nvidia_gtx,1,15.0,1
7726,2025-01-23,2025-01-21,lenovo i5 8300h 16 ssd128 1tb gtx1050ti tehn i,manager_3,12550.0,12550.0,0,False,False,False,2025.0,41.5,302.4096385542169,302.4096385542169,0.0,lenovo,laptop,i58300,intel,16,ssd,nvidia_gtx,1,2.0,1
7686,2025-01-23,2025-01-05,macbook air 2020 i3 8 ssd256 tehn k,manager_3,9900.0,9900.0,0,False,False,False,2025.0,41.5,238.55421686746988,238.55421686746988,0.0,macbook,laptop,unknown,other,8,ssd,integrated,0,18.0,1
7553,2025-01-25,2024-10-28,dell i5 10200h 24 ssd512 rtx3050,manager_1,19829.0,26900.0,7071,False,False,False,2025.0,41.5,477.8072289156627,648.1927710843373,170.3855421686747,dell,laptop,i510200,intel,,ssd,nvidia_rtx,1,89.0,1
7697,2025-01-25,2025-01-08,lenovo ryz 3 3250u 8 ssd256,manager_2,6278.0,8500.0,2222,False,False,False,2025.0,41.5,151.27710843373495,204.81927710843377,53.54216867469879,lenovo,laptop,ryz33250,amd,8,ssd,integrated,0,17.0,1
7708,2025-01-25,2025-01-13,asus tuf i5 10300h 8 ssd512 gtx1650,manager_3,15505.0,20500.0,4995,False,False,False,2025.0,41.5,373.6144578313253,493.9759036144578,120.36144578313252,asus,laptop,i510300,intel,8,ssd,nvidia_gtx,1,12.0,1
7555,2025-01-25,2024-10-29,dell i7 6700hq 16 ssd500 1tb gtx960,manager_3,10688.0,14500.0,3812,False,False,False,2025.0,41.5,257.5421686746988,349.3975903614458,91.855421686747,dell,laptop,i76700,intel,16,ssd,nvidia_gtx,1,88.0,1
7638,2025-01-25,2024-12-16,hp ryz 5 3550h 8 ssd256 gtx1050 3gb,manager_3,11400.0,15200.0,3800,False,False,False,2025.0,41.5,274.69879518072287,366.26506024096386,91.56626506024097,hp,laptop,ryz53550,amd,8,ssd,nvidia_gtx,1,40.0,1
5873,2025-01-25,2022-10-21,dell n4000 4 500,manager_2,5050.0,5100.0,50,False,False,False,2025.0,41.5,121.6867469879518,122.89156626506023,1.2048192771084338,dell,laptop,unknown,other,,hdd,integrated,0,827.0,1
7678,2025-01-25,2024-12-30,hp i3 1125g4 16 ssd256,manager_2,8300.0,10900.0,2600,False,False,False,2025.0,41.5,200.0,262.65060240963857,62.65060240963855,hp,laptop,i31125,intel,16,ssd,integrated,0,26.0,1
7675,2025-01-25,2024-12-28,dualsense 2 шт,unknown_manager,1000.0,1500.0,500,False,False,False,2025.0,41.5,24.096385542168676,36.144578313253014,12.048192771084338,unknown,other,unknown,other,,hdd,,0,28.0,1
7713,2025-01-25,2025-01-14,lenovo i5 11300h 16 ssd512 gtx1650,manager_3,15841.0,19400.0,3559,False,False,False,2025.0,41.5,381.7108433734939,467.4698795180723,85.75903614457832,lenovo,laptop,i511300,intel,16,ssd,nvidia_gtx,1,11.0,1
7710,2025-01-25,2025-01-13,asus tuf ryz 5 3550h 8 1tb gtx1660ti,manager_3,15499.0,21200.0,5701,False,False,False,2025.0,41.5,373.4698795180723,510.8433734939759,137.3734939759036,asus,laptop,ryz53550,amd,8,hdd,nvidia_gtx,1,12.0,1
7132,2025-01-25,2024-03-30,microsoft xbox series x,unknown_manager,12472.0,15900.0,3428,False,False,False,2025.0,41.5,300.5301204819277,383.13253012048193,82.60240963855422,microsoft,laptop,unknown,other,,hdd,integrated,0,301.0,1
7560,2025-01-25,2024-10-31,dell xps i5 8300h 32 ssd1tb gtx1050 4gb,manager_3,10400.0,13400.0,3000,False,False,False,2025.0,41.5,250.6024096385542,322.89156626506025,72.28915662650603,dell,laptop,i58300,intel,4,ssd,nvidia_gtx,1,86.0,1
7651,2025-01-25,2024-12-20,asus tuf i5 10300h 16 ssd1tb gtx1650,manager_3,16570.0,21500.0,4930,False,False,False,2025.0,41.5,399.27710843373495,518.0722891566265,118.79518072289156,asus,laptop,i510300,intel,16,ssd,nvidia_gtx,1,36.0,1
7655,2025-01-25,2024-12-23,acer intel n200 8 ssd256,manager_2,7305.0,10900.0,3595,False,False,False,2025.0,41.5,176.02409638554218,262.65060240963857,86.62650602409639,acer,laptop,unknown,other,8,ssd,integrated,0,33.0,1
7646,2025-01-25,2024-12-18,dell i7 7700 16 ssd240 gtx1050ti,manager_3,11713.0,15400.0,3687,False,False,False,2025.0,41.5,282.2409638554217,371.0843373493976,88.8433734939759,dell,laptop,i77700,intel,16,ssd,nvidia_gtx,1,38.0,1
7688,2025-01-25,2025-01-06,lenovo ryz 5 4600h 16 ssd512 gtx 1650ti,manager_3,15550.0,20500.0,4950,False,False,False,2025.0,41.5,374.69879518072287,493.9759036144578,119.27710843373494,lenovo,laptop,ryz54600,amd,16,ssd,nvidia_gtx,1,19.0,1
7727,2025-01-25,2025-01-21,acer ryz 5 5500u 8 ssd512 rad 640x,manager_3,8327.0,10900.0,2573,False,False,False,2025.0,41.5,200.65060240963857,262.65060240963857,62.0,acer,laptop,ryz55500,amd,8,ssd,integrated,0,4.0,1
7703,2025-01-25,2025-01-10,dell i7 7700 32 ssd1tb gtx1050 tehn k,manager_3,13335.0,16400.0,3065,False,False,False,2025.0,41.5,321.32530120481925,395.1807228915663,73.855421686747,dell,laptop,i77700,intel,32,ssd,nvidia_gtx,1,15.0,1
7704,2025-01-25,2025-01-10,asus ryz 7 5800hs 12 ssd512,unknown_manager,11600.0,13900.0,2300,False,False,False,2025.0,41.5,279.51807228915663,334.93975903614455,55.42168674698795,asus,laptop,ryz75800,amd,12,ssd,integrated,0,15.0,1
7531,2025-01-25,2024-10-17,victus ryz 7 5800h 16 ssd1tb rtx 3050ti,manager_1,20651.0,29400.0,8749,False,False,False,2025.0,41.5,497.6144578313253,708.433734939759,210.81927710843377,unknown,laptop,ryz75800,amd,16,ssd,nvidia_rtx,1,100.0,1
7724,2025-01-25,2025-01-21,моноблок 22 asus ryz 5 5500u 8 ssd256 tehn k,manager_2,12225.0,17500.0,5275,False,False,False,2025.0,41.5,294.578313253012,421.68674698795184,127.10843373493977,unknown,all-in-one,ryz55500,amd,8,ssd,,0,4.0,1
7701,2025-01-25,2025-01-09,asus 14 zenbook i5 10210u 8 ssd256 mx350,manager_3,6736.0,10500.0,3764,False,False,False,2025.0,41.5,162.3132530120482,253.0120481927711,90.6987951807229,asus,laptop,i510210,intel,8,ssd,nvidia_mx,0,16.0,1
7745,2025-01-30,2025-01-30,hp i5 1135g7 16 ssd256 tehn i,manager_3,6451.0,6451.0,0,False,False,False,2025.0,41.5,155.44578313253012,155.44578313253012,0.0,hp,laptop,i51135,intel,16,ssd,integrated,0,0.0,1
7723,2025-02-01,2025-01-20,hp i3 8130 8 ssd256,manager_2,4223.0,6600.0,2377,False,False,False,2025.0,41.5,101.75903614457832,159.03614457831324,57.27710843373494,hp,laptop,i38130,intel,8,ssd,integrated,0,12.0,2
7721,2025-02-01,2025-01-20,asus i5 8250u 8 ssd256 mx230,manager_3,7305.0,9200.0,1895,False,False,False,2025.0,41.5,176.02409638554218,221.6867469879518,45.66265060240964,asus,laptop,i58250,intel,8,ssd,nvidia_mx,0,12.0,2
7676,2025-02-01,2024-12-28,asus go ryz 5 7520u 16 ssd1tb tehn i,manager_3,12491.0,16900.0,4409,False,False,False,2025.0,41.5,300.9879518072289,407.2289156626506,106.24096385542168,asus,laptop,ryz57520,amd,16,ssd,integrated,0,35.0,2
7463,2025-02-01,2024-09-17,asus 14 ryz 5 3500u 8 ssd256,manager_2,7910.0,10400.0,2490,False,False,False,2025.0,41.5,190.6024096385542,250.6024096385542,60.0,asus,laptop,ryz53500,amd,8,ssd,integrated,0,137.0,2
7709,2025-02-01,2025-01-13,hp 14 ryz 5 7520u 8 ssd512,manager_3,10380.0,13900.0,3520,False,False,False,2025.0,41.5,250.12048192771084,334.93975903614455,84.81927710843374,hp,laptop,ryz57520,amd,8,ssd,integrated,0,19.0,2
7134,2025-02-01,2024-03-30,asus 12 cel 4020 4 ssd64,manager_2,3724.0,4500.0,776,False,False,False,2025.0,41.5,89.73493975903614,108.43373493975903,18.698795180722893,asus,laptop,cel,intel,12,ssd,integrated,0,308.0,2
7729,2025-02-01,2025-01-22,lenovo i3 n305 8 ssd256,unknown_manager,9000.0,12500.0,3500,False,False,False,2025.0,41.5,216.86746987951807,301.2048192771084,84.33734939759036,lenovo,laptop,unknown,other,8,ssd,integrated,0,10.0,2
,,,клавы/мышки,unknown_manager,126.0,700.0,574,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
7728,2025-02-01,2025-01-21,asus cel 3350 4 ssd128,unknown_manager,2000.0,4300.0,2300,False,False,False,2025.0,41.5,48.19277108433735,103.6144578313253,55.42168674698795,asus,laptop,cel,intel,4,ssd,integrated,0,11.0,2
7500,2025-02-01,2024-10-02,dell xps i7 7700hq 16 ssd512 gtx1050 4gb,manager_3,11173.0,14900.0,3727,False,False,False,2025.0,41.5,269.2289156626506,359.03614457831327,89.80722891566265,dell,laptop,i77700,intel,4,ssd,nvidia_gtx,1,122.0,2
7395,2025-02-01,2024-08-21,hp 14 ryz 5 5500u 8 ssd512,manager_2,7572.0,11500.0,3928,False,False,False,2025.0,41.5,182.4578313253012,277.10843373493975,94.65060240963857,hp,laptop,ryz55500,amd,8,ssd,integrated,0,164.0,2
7757,2025-02-07,2025-02-05,msi 17 i5 10300h 8 ssd256 gtx1650 olx k,manager_3,200.0,200.0,0,False,False,False,2025.0,41.5,4.819277108433735,4.819277108433735,0.0,msi,laptop,i510300,intel,8,ssd,nvidia_gtx,1,2.0,2
7749,2025-02-07,2025-02-01,видеокарта nv rtx3070ti,manager_2,12500.0,12500.0,0,False,False,False,2025.0,41.5,301.2048192771084,301.2048192771084,0.0,unknown,other,unknown,other,,hdd,,0,6.0,2
7618,2025-02-08,2024-12-03,acer i5 10300h 8 ssd256 gtx1650,manager_3,15053.0,19400.0,4347,False,False,False,2025.0,41.5,362.72289156626505,467.4698795180723,104.74698795180724,acer,laptop,i510300,intel,8,ssd,nvidia_gtx,1,67.0,2
7631,2025-02-08,2024-12-12,msi i5 6300hq 8 ssd256 gtx950 tehn i,manager_3,8386.0,10400.0,2014,False,False,False,2025.0,41.5,202.0722891566265,250.6024096385542,48.53012048192771,msi,laptop,i56300,intel,8,ssd,nvidia_gtx,1,58.0,2
7649,2025-02-08,2024-12-20,asus tuf i5 11300h 16 ssd512 rtx3050 tehn i,manager_3,20748.0,23700.0,2952,False,False,False,2025.0,41.5,499.9518072289157,571.0843373493976,71.13253012048193,asus,laptop,i511300,intel,16,ssd,nvidia_rtx,1,50.0,2
7663,2025-02-08,2024-12-26,dell i5 9300h 8 ssd512 gtx1650,manager_3,14480.0,19400.0,4920,False,False,False,2025.0,41.5,348.9156626506024,467.4698795180723,118.55421686746988,dell,laptop,i59300,intel,8,ssd,nvidia_gtx,1,44.0,2
7669,2025-02-08,2024-12-27,asus strix i5 9300h 8 ssd512 gtx1650,manager_3,15100.0,20000.0,4900,False,False,False,2025.0,41.5,363.855421686747,481.9277108433735,118.07228915662652,asus,laptop,i59300,intel,8,ssd,nvidia_gtx,1,43.0,2
7679,2025-02-08,2024-12-30,hp x360 4k i5 8400h 16 ssd256 p1000 burd,manager_1,15205.0,19400.0,4195,False,False,False,2025.0,41.5,366.3855421686747,467.4698795180723,101.0843373493976,hp,laptop,i58400,intel,16,ssd,integrated,0,40.0,2
7717,2025-02-08,2025-01-15,asus 17 tuf 5 3550h 16 ssd256 1tb gtx1650,manager_3,13500.0,19400.0,5900,False,False,False,2025.0,41.5,325.30120481927713,467.4698795180723,142.16867469879517,asus,laptop,unknown,other,16,ssd,nvidia_gtx,1,24.0,2
7731,2025-02-08,2025-01-26,msi i5 11300h 8 ssd256 gtx1650,manager_3,14784.0,18400.0,3616,False,False,False,2025.0,41.5,356.2409638554217,443.3734939759036,87.13253012048193,msi,laptop,i511300,intel,8,ssd,nvidia_gtx,1,13.0,2
7530,2025-02-08,2024-10-17,lenovo ryz 5 4600h 16 ssd512 gtx 1650,manager_3,16550.0,19200.0,2650,False,False,False,2025.0,41.5,398.7951807228916,462.65060240963857,63.855421686746986,lenovo,laptop,ryz54600,amd,16,ssd,nvidia_gtx,1,114.0,2
7707,2025-02-08,2025-01-13,lenovo i5 11300h 8 ssd512 gtx1650,manager_3,14480.0,19400.0,4920,False,False,False,2025.0,41.5,348.9156626506024,467.4698795180723,118.55421686746988,lenovo,laptop,i511300,intel,8,ssd,nvidia_gtx,1,26.0,2
7742,2025-02-08,2025-01-30,acer i5 9300h 8 ssd512 gtx1650,manager_3,13968.0,18500.0,4532,False,False,False,2025.0,41.5,336.578313253012,445.7831325301205,109.20481927710844,acer,laptop,i59300,intel,8,ssd,nvidia_gtx,1,9.0,2
7699,2025-02-08,2025-01-09,huawei ryz 5 3500u 8 ssd256,manager_2,7335.0,10250.0,2915,False,False,False,2025.0,41.5,176.74698795180723,246.9879518072289,70.24096385542168,huawei,laptop,ryz53500,amd,8,ssd,integrated,0,30.0,2
7738,2025-02-08,2025-01-29,dell ryz 5 3500u 16 ssd512,manager_2,8638.0,11600.0,2962,False,False,False,2025.0,41.5,208.14457831325305,279.51807228915663,71.37349397590361,dell,laptop,ryz53500,amd,16,ssd,integrated,0,10.0,2
7496,2025-02-08,2024-10-01,lenovo ryz 5 5600h 16 ssd256 rtx 3050,manager_3,20168.0,25500.0,5332,False,False,False,2025.0,41.5,485.9759036144578,614.4578313253012,128.48192771084337,lenovo,laptop,ryz55600,amd,16,ssd,nvidia_rtx,1,130.0,2
7732,2025-02-08,2025-01-27,lenovo yoga 14 i5 1135g4 8 ssd256,manager_3,9867.0,13500.0,3633,False,False,False,2025.0,41.5,237.75903614457832,325.30120481927713,87.5421686746988,lenovo,laptop,i51135,intel,8,ssd,integrated,0,12.0,2
7754,2025-02-08,2025-02-03,dell 14 i5 9400h 16 ssd256,manager_2,6892.0,9500.0,2608,False,False,False,2025.0,41.5,166.0722891566265,228.9156626506024,62.8433734939759,dell,laptop,i59400,intel,16,ssd,integrated,0,5.0,2
,,,dell 13 i3 6006u 4 ssd128 8 шт 3600,manager_3,4300.0,5300.0,1000,True,True,True,,,,,,dell,laptop,i36006,intel,4,ssd,integrated,0,,
7733,2025-02-08,2025-01-27,lenovo athlon 7120u 8 ssd256,manager_2,6110.0,8900.0,2790,False,False,False,2025.0,41.5,147.2289156626506,214.4578313253012,67.2289156626506,lenovo,laptop,athlon,amd,8,ssd,integrated,0,12.0,2
7698,2025-02-08,2025-01-08,asus pen 4200 4 500 gf810,unknown_manager,2500.0,4200.0,1700,False,False,False,2025.0,41.5,60.24096385542169,101.20481927710844,40.963855421686745,asus,laptop,pen,intel,,hdd,integrated,0,31.0,2
7706,2025-02-08,2025-01-12,dell 14 i5 10210 8 ssd128,manager_2,6995.0,9900.0,2905,False,False,False,2025.0,41.5,168.55421686746988,238.55421686746988,70.0,dell,laptop,i510210,intel,8,ssd,integrated,0,27.0,2
7681,2025-02-08,2024-12-30,hp ryz 5 4600h 8 ssd256 gtx1650ti,manager_3,14474.0,20400.0,5926,False,False,False,2025.0,41.5,348.7710843373494,491.56626506024094,142.79518072289156,hp,laptop,ryz54600,amd,8,ssd,nvidia_gtx,1,40.0,2
7744,2025-02-08,2025-01-30,acer ryz 5 7520u 16 ssd512 tehn k,manager_3,10360.0,13500.0,3140,False,False,False,2025.0,41.5,249.63855421686748,325.30120481927713,75.66265060240964,acer,laptop,ryz57520,amd,16,ssd,integrated,0,9.0,2
7539,2025-02-08,2024-10-21,dell 14 i5 1135g7 8 ssd256,manager_2,8535.0,11500.0,2965,False,False,False,2025.0,41.5,205.66265060240963,277.10843373493975,71.44578313253012,dell,laptop,i51135,intel,8,ssd,integrated,0,110.0,2
7715,2025-02-08,2025-01-15,hp i5 7200 8 ssd128,manager_2,4845.0,7600.0,2755,False,False,False,2025.0,41.5,116.74698795180724,183.13253012048193,66.3855421686747,hp,laptop,i57200,intel,8,ssd,integrated,0,24.0,2
7755,2025-02-08,2025-02-03,ps4 slim 1tb 2joy 1game,manager_3,6500.0,8500.0,2000,False,False,False,2025.0,41.5,156.6265060240964,204.81927710843377,48.19277108433735,unknown,console,unknown,other,,hdd,,0,5.0,2
7750,2025-02-08,2025-02-03,hp i5 10210 8 ssd256 mx130,manager_2,8330.0,11500.0,3170,False,False,False,2025.0,41.5,200.72289156626505,277.10843373493975,76.3855421686747,hp,laptop,i510210,intel,8,ssd,nvidia_mx,0,5.0,2
7740,2025-02-08,2025-01-29,acer i3 1315u 8 ssd512,manager_3,10380.0,13900.0,3520,False,False,False,2025.0,41.5,250.12048192771084,334.93975903614455,84.81927710843374,acer,laptop,i31315,intel,8,ssd,integrated,0,10.0,2
5298,2025-02-15,2022-05-28,мон asus ryzen 3 3250u 8 ssd256,manager_3,1855.0,5900.0,4045,False,False,False,2025.0,41.5,44.69879518072289,142.16867469879517,97.46987951807228,unknown,laptop,ryzen33250,amd,8,ssd,integrated,0,994.0,2
7737,2025-02-15,2025-01-29,acer 14 swift n6000 8 ssd256,manager_2,7305.0,9900.0,2595,False,False,False,2025.0,41.5,176.02409638554218,238.55421686746988,62.53012048192771,acer,laptop,unknown,other,8,ssd,integrated,0,17.0,2
